epoch,iteration,loss
16,146650,-86.235
16,146700,117.22
16,146750,152.582
16,146800,451.138
16,146850,172.744
16,146900,179.094
16,146950,330.755
16,147000,521.234
16,147050,46.361
16,147100,119.559
16,147150,261.447
16,147200,196.672
16,147250,185.0
16,147300,145.122
16,147350,202.399
16,147400,349.781
16,147450,-110.847
16,147500,495.079
16,147550,348.711
16,147600,277.223
16,147650,239.912
16,147700,205.406
16,147750,104.618
16,147800,280.528
16,147850,62.288
16,147900,309.767
16,147950,170.799
16,148000,444.844
16,148050,128.322
16,148100,98.033
16,148150,366.468
16,148200,286.27
16,148250,518.489
16,148300,508.127
16,148350,226.277
16,148400,359.932
16,148450,103.615
16,148500,1086.813
16,148550,449.761
16,148600,285.933
16,148650,358.43
16,148700,111.264
16,148750,-31.9
16,148800,-32.817
16,148850,214.242
16,148900,86.817
16,148950,216.155
16,149000,340.3
16,149050,280.074
16,149100,197.669
16,149150,243.974
16,149200,163.311
16,149250,288.656
16,149300,313.713
16,149350,211.232
16,149400,375.454
16,149450,140.429
16,149500,-58.132
16,149550,300.677
16,149600,290.737
16,149650,89.138
16,149700,176.537
16,149750,196.19
16,149800,291.458
16,149850,110.805
16,149900,-109.235
16,149950,204.818
16,150000,-153.224
16,150050,171.482
16,150100,368.858
17,154865,185.313
17,154900,290.481
17,154950,87.33
17,155000,-144.545
17,155050,252.422
17,155100,171.5
17,155150,776.282
17,155200,269.585
17,155250,35.245
17,155300,240.061
17,155350,8.712
17,155400,-215.833
17,155450,2183.376
17,155500,-81.743
17,155550,254.081
17,155600,7776.483
17,155650,252.283
17,155700,248.294
17,155750,173.947
17,155800,-171.303
17,155850,478.115
17,155900,-60.024
17,155950,27.827
17,156000,660.479
17,156050,258.161
17,156100,1536.751
17,156150,11.664
17,156200,-4.114
17,156250,1111.602
17,156300,230.099
17,156350,-23.412
17,156400,112.834
17,156450,138.383
17,156500,191.228
17,156550,739.335
17,156600,83.0
17,156650,184.152
17,156700,758.863
17,156750,175.874
17,156800,247.462
17,156850,200.634
17,156900,197.73
17,156950,369.757
17,157000,162.814
17,157050,512.247
17,157100,275.993
17,157150,-10.113
17,157200,156.114
17,157250,122.299
17,157300,363.453
17,157350,134.476
17,157400,360.471
17,157450,-38.737
17,157500,206.201
17,157550,534.623
17,157600,3633.958
17,157650,141.021
17,157700,108.337
17,157750,46.562
17,157800,1965.526
17,157850,256.311
17,157900,459.225
17,157950,175.143
17,158000,156.273
17,158050,547.85
17,158100,187.591
17,158150,514.803
17,158200,1343.892
17,158250,13.671
17,158300,964.549
17,158350,1013.215
17,158400,489.054
17,158450,277.189
17,158500,491.347
17,158550,224.333
17,158600,133.858
17,158650,31.761
17,158700,102.315
17,158750,196.175
17,158800,223.424
17,158850,150.359
17,158900,286.085
17,158950,-17.288
17,159000,611.377
17,159050,1308.845
17,159100,214.336
17,159150,152.104
17,159200,369.79
17,159250,388.499
17,159300,306.349
17,159350,51.559
17,159400,688.493
17,159450,-44.107
17,159500,373.777
17,159550,328.487
17,159600,832.618
17,159650,39.958
17,159700,-26.297
17,159750,486.865
17,159800,377.011
18,164544,248.667
18,164550,6.715
18,164600,300.58
18,164650,310.96
18,164700,230.316
18,164750,257.508
18,164800,523.242
18,164850,103.282
18,164900,76.621
18,164950,41.352
18,165000,-7.329
18,165050,96.403
18,165100,350.544
18,165150,190.523
18,165200,246.246
18,165250,-99.618
18,165300,577.893
18,165350,208.85
18,165400,422.878
18,165450,20.726
18,165500,151.88
18,165550,79.154
18,165600,155.316
18,165650,512.491
18,165700,339.787
18,165750,401.071
18,165800,73.161
18,165850,31.893
18,165900,87.271
18,165950,57.343
18,166000,245.931
18,166050,246.526
18,166100,217.421
18,166150,180.777
18,166200,215.561
18,166250,299.434
18,166300,225.492
18,166350,196.114
18,166400,176.495
18,166450,197.196
18,166500,-14.159
18,166550,351.04
18,166600,116.777
18,166650,313.825
18,166700,77.703
18,166750,1610.301
18,166800,31.092
18,166850,-105.904
18,166900,320.691
18,166950,-107.514
18,167000,-54.496
18,167050,348.09
18,167100,3112.76
18,167150,107.169
18,167200,456.267
18,167250,342.917
18,167300,394.396
18,167350,-45.181
18,167400,56.27
18,167450,418.395
18,167500,69.571
18,167550,-20.848
18,167600,395.635
18,167650,1699.416
18,167700,7.311
18,167750,38.584
18,167800,229.152
18,167850,106.447
18,167900,331.73
18,167950,-45.988
18,168000,20.204
18,168050,-12.806
18,168100,379.759
18,168150,521.118
18,168200,102.368
18,168250,305.732
18,168300,28.67
18,168350,253.655
18,168400,99.793
18,168450,528.611
18,168500,181.412
18,168550,-95.386
18,168600,233.923
18,168650,2.93
18,168700,455.592
18,168750,274.673
18,168800,-83.524
18,168850,588.93
18,168900,167.815
18,168950,1030.051
18,169000,36.26
18,169050,127.658
18,169100,168.981
18,169150,297.906
18,169200,7.964
18,169250,112.285
18,169300,417.568
18,169350,577.067
18,169400,119.837
18,169450,43.317
19,174223,1819.642
19,174250,44.923
19,174300,6.705
19,174350,209.167
19,174400,-14.318
19,174450,16.789
19,174500,76.036
19,174550,211.131
19,174600,-116.489
19,174650,264.549
19,174700,249.266
19,174750,985.3
19,174800,164.88
19,174850,-57.399
19,174900,243.821
19,174950,613.736
19,175000,238.419
19,175050,490.687
19,175100,321.695
19,175150,-6.767
19,175200,330.471
19,175250,73.896
19,175300,31.47
19,175350,269.329
19,175400,26.495
19,175450,481.242
19,175500,-55.448
19,175550,437.655
19,175600,132.17
19,175650,107.353
19,175700,168.898
19,175750,274.605
19,175800,150.262
19,175850,529.471
19,175900,244.904
19,175950,402.548
19,176000,623.955
19,176050,376.185
19,176100,-65.864
19,176150,497.474
19,176200,-105.078
19,176250,185.871
19,176300,641.692
19,176350,78.637
19,176400,770.056
19,176450,11.801
19,176500,130.036
19,176550,-9.27
19,176600,119.836
19,176650,280.918
19,176700,263.362
19,176750,292.187
19,176800,193.843
19,176850,114.035
19,176900,93.702
19,176950,610.945
19,177000,600.25
19,177050,230.687
19,177100,661.716
19,177150,-44.286
19,177200,310.605
19,177250,193.068
19,177300,367.299
19,177350,422.912
19,177400,88.557
19,177450,282.693
19,177500,157.641
19,177550,34.154
19,177600,23.745
19,177650,152.147
19,177700,-108.762
19,177750,160.471
19,177800,7.958
19,177850,292.752
19,177900,155.082
19,177950,69.632
19,178000,295.076
19,178050,-33.801
19,178100,150.184
19,178150,-17.07
19,178200,156.986
19,178250,355.663
19,178300,184.735
19,178350,312.31
19,178400,504.07
19,178450,239.305
19,178500,239.504
19,178550,122.824
19,178600,-66.404
19,178650,640.828
19,178700,544.907
19,178750,212.317
19,178800,658.939
19,178850,-114.346
19,178900,280.35
19,178950,482.366
19,179000,278.415
19,179050,157.295
19,179100,336.678
19,179150,597.887
20,183902,441.62
20,183950,69.222
20,184000,107.986
20,184050,36.237
20,184100,33.097
20,184150,311.101
20,184200,236.427
20,184250,69.281
20,184300,526.181
20,184350,345.825
20,184400,352.91
20,184450,-70.7
20,184500,310.461
20,184550,55.842
20,184600,235.667
20,184650,427.836
20,184700,-76.02
20,184750,348.874
20,184800,195.682
20,184850,378.911
20,184900,666.481
20,184950,165.552
20,185000,253.543
20,185050,278.319
20,185100,212.252
20,185150,-93.319
20,185200,213.363
20,185250,314.755
20,185300,89.813
20,185350,450.748
20,185400,186.451
20,185450,186.325
20,185500,410.859
20,185550,275.847
20,185600,1004.68
20,185650,232.133
20,185700,393.368
20,185750,1177.466
20,185800,178.073
20,185850,-99.92
20,185900,294.314
20,185950,105.998
20,186000,157.826
20,186050,243.106
20,186100,193.031
20,186150,493.671
20,186200,122.051
20,186250,518.857
20,186300,30.986
20,186350,358.384
20,186400,428.417
20,186450,264.051
20,186500,242.399
20,186550,-85.444
20,186600,-21.422
20,186650,555.511
20,186700,316.529
20,186750,274.857
20,186800,-63.35
20,186850,162.39
20,186900,200.925
20,186950,250.945
20,187000,252.607
20,187050,16.019
20,187100,-143.371
20,187150,654.182
20,187200,16.312
20,187250,101.69
20,187300,55.228
20,187350,369.625
20,187400,274.174
20,187450,222.102
20,187500,-0.178
20,187550,-27.18
20,187600,167.733
20,187650,264.884
20,187700,39.965
20,187750,138.892
20,187800,14.13
20,187850,222.337
20,187900,17.09
20,187950,309.451
20,188000,248.021
20,188050,708.265
20,188100,238.975
20,188150,62.818
20,188200,622.513
20,188250,75.483
20,188300,102.161
20,188350,275.142
20,188400,274.38
20,188450,512.127
20,188500,563.813
20,188550,106.51
20,188600,725.595
20,188650,423.113
20,188700,189.548
20,188750,173.003
20,188800,79.549
20,188850,415.436
21,193581,204.449
21,193600,180.141
21,193650,-75.614
21,193700,196.029
21,193750,167.516
21,193800,516.137
21,193850,173.741
21,193900,210.487
21,193950,13.528
21,194000,723.684
21,194050,92.299
21,194100,-4.176
21,194150,344.402
21,194200,187.297
21,194250,405.202
21,194300,122.066
21,194350,838.257
21,194400,92.628
21,194450,1011.912
21,194500,117.575
21,194550,411.812
21,194600,301.028
21,194650,120.679
21,194700,349.976
21,194750,187.859
21,194800,258.238
21,194850,-102.322
21,194900,846.41
21,194950,286.248
21,195000,24.356
21,195050,573.232
21,195100,30.295
21,195150,-114.011
21,195200,103.847
21,195250,422.496
21,195300,319.744
21,195350,34.825
21,195400,294.324
21,195450,143.654
21,195500,164.068
21,195550,164.256
21,195600,1206.105
21,195650,387.795
21,195700,478.367
21,195750,226.017
21,195800,306.227
21,195850,163.239
21,195900,372.992
21,195950,161.44
21,196000,193.494
21,196050,101.966
21,196100,370.133
21,196150,170.169
21,196200,59.957
21,196250,563.008
21,196300,-0.538
21,196350,707.338
21,196400,73.492
21,196450,239.441
21,196500,366.686
21,196550,535.687
21,196600,349.516
21,196650,123.825
21,196700,71.985
21,196750,882.195
21,196800,218.253
21,196850,332.946
21,196900,243.22
21,196950,79.076
21,197000,992.539
21,197050,78.155
21,197100,50.954
21,197150,104.328
21,197200,-89.666
21,197250,378.241
21,197300,-58.977
21,197350,-15.835
21,197400,50.982
21,197450,131.263
21,197500,332.965
21,197550,105.587
21,197600,-8.343
21,197650,149.81
21,197700,242.078
21,197750,280.073
21,197800,-23.209
21,197850,651.862
21,197900,68.638
21,197950,477.469
21,198000,475.971
21,198050,122.79
21,198100,461.105
21,198150,46.299
21,198200,289.625
21,198250,605.512
21,198300,213.922
21,198350,619.311
21,198400,366.781
21,198450,71.087
21,198500,392.905
22,203260,54.811
22,203300,785.458
22,203350,501.876
22,203400,588.898
22,203450,123.398
22,203500,189.74
22,203550,-68.066
22,203600,-116.198
22,203650,236.869
22,203700,474.972
22,203750,464.622
22,203800,557.318
22,203850,344.003
22,203900,133.803
22,203950,197.606
22,204000,163.715
22,204050,368.334
22,204100,132.5
22,204150,144.518
22,204200,213.342
22,204250,185.443
22,204300,-31.002
22,204350,176.502
22,204400,332.045
22,204450,604.621
22,204500,461.962
22,204550,248.235
22,204600,330.851
22,204650,103.532
22,204700,83.084
22,204750,454.239
22,204800,134.529
22,204850,138.209
22,204900,420.083
22,204950,77.247
22,205000,170.369
22,205050,346.542
22,205100,-167.842
22,205150,246.908
22,205200,100.463
22,205250,999.548
22,205300,274.428
22,205350,89.135
22,205400,-25.217
22,205450,411.746
22,205500,296.912
22,205550,291.639
22,205600,851.624
22,205650,1183.984
22,205700,185.895
22,205750,32.298
22,205800,-0.762
22,205850,422.343
22,205900,-30.068
22,205950,215.222
22,206000,273.461
22,206050,183.168
22,206100,53.639
22,206150,293.404
22,206200,115.1
22,206250,253.236
22,206300,163.177
22,206350,103.504
22,206400,201.84
22,206450,274.63
22,206500,152.273
22,206550,166.579
22,206600,213.834
22,206650,529.237
22,206700,132.652
22,206750,341.765
22,206800,379.595
22,206850,398.91
22,206900,-13.278
22,206950,416.305
22,207000,328.075
22,207050,-43.402
22,207100,103.775
22,207150,-76.081
22,207200,46.793
22,207250,523.472
22,207300,13.227
22,207350,325.632
22,207400,186.534
22,207450,31.023
22,207500,535.142
22,207550,-23.827
22,207600,167.987
22,207650,69.905
22,207700,21.346
22,207750,287.13
22,207800,532.039
22,207850,65.857
22,207900,126.826
22,207950,499.966
22,208000,54.214
22,208050,402.449
22,208100,461.555
22,208150,151.39
22,208200,60.884
23,212939,455.67
23,212950,232.099
23,213000,575.942
23,213050,73.708
23,213100,143.536
23,213150,-84.937
23,213200,123.197
23,213250,-65.34
23,213300,354.585
23,213350,223.506
23,213400,175.452
23,213450,157.529
23,213500,202.124
23,213550,277.423
23,213600,-15.934
23,213650,45.457
23,213700,54.793
23,213750,151.874
23,213800,176.66
23,213850,218.305
23,213900,302.511
23,213950,254.064
23,214000,-120.732
23,214050,45.918
23,214100,191.056
23,214150,274.086
23,214200,58.508
23,214250,116.56
23,214300,536.023
23,214350,189.055
23,214400,350.466
23,214450,30.039
23,214500,203.2
23,214550,-113.571
23,214600,-55.833
23,214650,154.474
23,214700,134.088
23,214750,259.656
23,214800,239.028
23,214850,7.232
23,214900,-8.003
23,214950,-145.849
23,215000,-130.47
23,215050,-40.208
23,215100,-123.306
23,215150,73.735
23,215200,89.392
23,215250,-14.199
23,215300,-6.708
23,215350,176.346
23,215400,346.009
23,215450,473.469
23,215500,-86.991
23,215550,38.651
23,215600,489.302
23,215650,257.28
23,215700,367.947
23,215750,800.454
23,215800,169.47
23,215850,-26.734
23,215900,113.665
23,215950,406.665
23,216000,338.933
23,216050,45.392
23,216100,155.146
23,216150,141.071
23,216200,24.45
23,216250,364.526
23,216300,201.085
23,216350,-41.344
23,216400,241.868
23,216450,31.095
23,216500,200.096
23,216550,178.214
23,216600,192.095
23,216650,117.644
23,216700,137.789
23,216750,28.661
23,216800,234.106
23,216850,251.883
23,216900,230.54
23,216950,240.899
23,217000,77.922
23,217050,-19.39
23,217100,153.564
23,217150,170.903
23,217200,225.392
23,217250,397.469
23,217300,390.88
23,217350,103.622
23,217400,459.059
23,217450,433.603
23,217500,257.566
23,217550,-64.457
23,217600,-149.958
23,217650,123.944
23,217700,230.263
23,217750,569.784
23,217800,290.097
23,217850,388.518
24,222618,175.696
24,222650,198.203
24,222700,-2.174
24,222750,271.407
24,222800,679.376
24,222850,57.686
24,222900,175.29
24,222950,223.353
24,223000,113.811
24,223050,221.571
24,223100,48.184
24,223150,378.85
24,223200,-9.847
24,223250,24.29
24,223300,198.91
24,223350,157.262
24,223400,110.522
24,223450,309.629
24,223500,207.358
24,223550,-92.7
24,223600,149.487
24,223650,-28.922
24,223700,22.373
24,223750,114.393
24,223800,204.646
24,223850,111.775
24,223900,163.104
24,223950,335.431
24,224000,148.904
24,224050,531.45
24,224100,-36.117
24,224150,184.428
24,224200,304.732
24,224250,423.2
24,224300,-45.719
24,224350,84.835
24,224400,-16.488
24,224450,7035.102
24,224500,300.14
24,224550,125.962
24,224600,90.808
24,224650,530.737
24,224700,100.95
24,224750,139.637
24,224800,182.875
24,224850,510.03
24,224900,279.478
24,224950,384.857
24,225000,486.708
24,225050,137.1
24,225100,483.439
24,225150,1885.878
24,225200,1027.434
24,225250,177.957
24,225300,160.323
24,225350,521.279
24,225400,303.876
24,225450,665.519
24,225500,211.91
24,225550,134.005
24,225600,228.591
24,225650,509.827
24,225700,320.473
24,225750,52.353
24,225800,95.126
24,225850,-67.944
24,225900,222.58
24,225950,21.929
24,226000,357.519
24,226050,51.284
24,226100,695.51
24,226150,52.766
24,226200,550.261
24,226250,23.186
24,226300,280.695
24,226350,28.232
24,226400,286.294
24,226450,182.891
24,226500,204.533
24,226550,93.308
24,226600,222.413
24,226650,292.511
24,226700,68.719
24,226750,229.934
24,226800,225.268
24,226850,-79.807
24,226900,-50.312
24,226950,98.1
24,227000,-83.979
24,227050,-40.263
24,227100,83.218
24,227150,254.999
24,227200,-10.903
24,227250,-135.282
24,227300,782.896
24,227350,3.768
24,227400,633.293
24,227450,353.796
24,227500,234.751
24,227550,146.408
25,232297,-26.818
25,232300,369.761
25,232350,436.044
25,232400,341.034
25,232450,328.088
25,232500,377.642
25,232550,-172.793
25,232600,237.041
25,232650,143.118
25,232700,165.696
25,232750,101.783
25,232800,103.594
25,232850,-40.25
25,232900,255.795
25,232950,215.511
25,233000,-64.048
25,233050,-87.018
25,233100,60.379
25,233150,59.138
25,233200,146.467
25,233250,314.127
25,233300,5.994
25,233350,955.917
25,233400,-52.751
25,233450,97.94
25,233500,34.182
25,233550,135.036
25,233600,60.801
25,233650,56.436
25,233700,37.881
25,233750,68.374
25,233800,131.77
25,233850,-31.98
25,233900,96.29
25,233950,125.844
25,234000,187.774
25,234050,-42.76
25,234100,123.12
25,234150,117.836
25,234200,176.596
25,234250,-73.757
25,234300,56.226
25,234350,685.86
25,234400,98.974
25,234450,-60.901
25,234500,-30.044
25,234550,58.604
25,234600,115.173
25,234650,118.672
25,234700,-51.065
25,234750,3309.445
25,234800,361.05
25,234850,27.674
25,234900,163.503
25,234950,200.814
25,235000,17.539
25,235050,145.284
25,235100,216.442
25,235150,230.902
25,235200,221.446
25,235250,686.884
25,235300,78.428
25,235350,460.437
25,235400,88.443
25,235450,2283.18
25,235500,341.251
25,235550,85.822
25,235600,309.135
25,235650,5342.197
25,235700,244.911
25,235750,-34.493
25,235800,441.612
25,235850,263.756
25,235900,131.454
25,235950,38.889
25,236000,-23.298
25,236050,-41.458
25,236100,-54.014
25,236150,192.887
25,236200,58.528
25,236250,127.915
25,236300,74.062
25,236350,355.194
25,236400,305.204
25,236450,62.625
25,236500,257.993
25,236550,188.573
25,236600,188.251
25,236650,335.105
25,236700,43.729
25,236750,299.301
25,236800,98.622
25,236850,124.945
25,236900,185.986
25,236950,468.689
25,237000,380.384
25,237050,156.902
25,237100,250.201
25,237150,809.08
25,237200,3428.44
26,241976,128.138
26,242000,119.172
26,242050,66.775
26,242100,342.382
26,242150,-124.764
26,242200,6021.826
26,242250,-72.732
26,242300,281.613
26,242350,-79.985
26,242400,133.902
26,242450,-60.332
26,242500,125.37
26,242550,-6.297
26,242600,116.437
26,242650,151.809
26,242700,659.701
26,242750,-132.87
26,242800,145.782
26,242850,82.588
26,242900,154.658
26,242950,126.711
26,243000,21.807
26,243050,186.304
26,243100,62.27
26,243150,670.526
26,243200,172.515
26,243250,126.081
26,243300,-131.09
26,243350,-158.168
26,243400,172.897
26,243450,237.46
26,243500,267.654
26,243550,1742.032
26,243600,166.672
26,243650,503.43
26,243700,136.34
26,243750,353.123
26,243800,8.217
26,243850,-91.076
26,243900,96.901
26,243950,178.253
26,244000,369.89
26,244050,-68.965
26,244100,95.359
26,244150,125.9
26,244200,42.196
26,244250,60.86
26,244300,52.179
26,244350,260.007
26,244400,323.175
26,244450,80.721
26,244500,-95.815
26,244550,351.932
26,244600,0.682
26,244650,67.745
26,244700,50.895
26,244750,237.088
26,244800,108.512
26,244850,-66.82
26,244900,150.734
26,244950,92.002
26,245000,362.75
26,245050,181.368
26,245100,221.872
26,245150,174.223
26,245200,-176.41
26,245250,85.362
26,245300,-71.487
26,245350,-116.0
26,245400,260.369
26,245450,-88.833
26,245500,16.718
26,245550,165.799
26,245600,457.546
26,245650,-147.957
26,245700,175.842
26,245750,62.007
26,245800,221.668
26,245850,153.01
26,245900,-161.477
26,245950,120.986
26,246000,81.461
26,246050,169.211
26,246100,23.767
26,246150,390.369
26,246200,-13.951
26,246250,209.808
26,246300,82.899
26,246350,190.78
26,246400,-123.452
26,246450,69.698
26,246500,58.151
26,246550,304.628
26,246600,429.091
26,246650,55.487
26,246700,-132.96
26,246750,224.325
26,246800,149.422
26,246850,38.859
26,246900,166.86
27,251655,-85.355
27,251700,66.28
27,251750,44.136
27,251800,365.379
27,251850,126.622
27,251900,154.574
27,251950,43.316
27,252000,216.4
27,252050,33.067
27,252100,98.915
27,252150,143.856
27,252200,112.394
27,252250,121.629
27,252300,134.159
27,252350,219.892
27,252400,1685.757
27,252450,212.165
27,252500,139.581
27,252550,3.765
27,252600,-118.282
27,252650,247.73
27,252700,264.833
27,252750,-46.115
27,252800,-51.252
27,252850,11.301
27,252900,145.274
27,252950,-117.377
27,253000,187.129
27,253050,-103.356
27,253100,107.347
27,253150,4.393
27,253200,70.222
27,253250,-60.244
27,253300,372.181
27,253350,-173.591
27,253400,146.033
27,253450,-89.325
27,253500,149.237
27,253550,124.357
27,253600,149.87
27,253650,98.182
27,253700,16.141
27,253750,21.801
27,253800,39.483
27,253850,468.034
27,253900,429.246
27,253950,204.931
27,254000,-1.447
27,254050,142.795
27,254100,-83.735
27,254150,-56.495
27,254200,-126.781
27,254250,797.197
27,254300,201.73
27,254350,41.805
27,254400,145.65
27,254450,-54.277
27,254500,151.669
27,254550,225.993
27,254600,-37.006
27,254650,390.367
27,254700,116.883
27,254750,249.798
27,254800,305.824
27,254850,79.971
27,254900,94.884
27,254950,262.5
27,255000,369.17
27,255050,137.827
27,255100,48.431
27,255150,-26.888
27,255200,284.057
27,255250,160.267
27,255300,12.255
27,255350,308.779
27,255400,40.75
27,255450,-26.246
27,255500,1426.308
27,255550,-219.076
27,255600,130.667
27,255650,283.043
27,255700,164.296
27,255750,107.676
27,255800,-82.943
27,255850,-97.419
27,255900,-3.309
27,255950,45.616
27,256000,4821.396
27,256050,212.047
27,256100,25.993
27,256150,215.432
27,256200,306.176
27,256250,265.277
27,256300,-242.095
27,256350,47.195
27,256400,-113.739
27,256450,58.349
27,256500,179.669
27,256550,86.357
27,256600,378.623
28,261334,120.223
28,261350,168.402
28,261400,-97.665
28,261450,223.765
28,261500,-65.738
28,261550,386.933
28,261600,-42.752
28,261650,68.277
28,261700,566.694
28,261750,257.843
28,261800,598.289
28,261850,288.465
28,261900,-136.355
28,261950,-36.127
28,262000,23.641
28,262050,154.197
28,262100,66.652
28,262150,39.476
28,262200,149.294
28,262250,193.444
28,262300,42.283
28,262350,139.845
28,262400,295.208
28,262450,272.598
28,262500,26.913
28,262550,110.703
28,262600,588.652
28,262650,223.386
28,262700,92.338
28,262750,-103.336
28,262800,-141.521
28,262850,118.691
28,262900,197.829
28,262950,141.611
28,263000,42.632
28,263050,123.964
28,263100,-6.882
28,263150,592.73
28,263200,-84.078
28,263250,18.278
28,263300,524.219
28,263350,819.819
28,263400,137.429
28,263450,169.453
28,263500,-54.44
28,263550,133.874
28,263600,-54.585
28,263650,26.408
28,263700,-21.847
28,263750,1.752
28,263800,-53.138
28,263850,-165.993
28,263900,89.651
28,263950,288.011
28,264000,143.232
28,264050,188.162
28,264100,157.065
28,264150,97.679
28,264200,78.763
28,264250,51.307
28,264300,130.309
28,264350,239.225
28,264400,10.639
28,264450,-34.537
28,264500,-4.93
28,264550,-135.237
28,264600,-42.429
28,264650,-28.436
28,264700,223.756
28,264750,186.007
28,264800,90.451
28,264850,170.202
28,264900,374.37
28,264950,-156.752
28,265000,260.198
28,265050,50.313
28,265100,32.711
28,265150,132.592
28,265200,-62.652
28,265250,285.426
28,265300,-34.728
28,265350,141.157
28,265400,-106.149
28,265450,93.029
28,265500,146.027
28,265550,112.709
28,265600,367.226
28,265650,24.564
28,265700,119.172
28,265750,135.425
28,265800,-103.587
28,265850,-81.088
28,265900,127.819
28,265950,-79.698
28,266000,252.048
28,266050,-113.137
28,266100,-71.211
28,266150,150.854
28,266200,239.074
28,266250,27.28
29,271013,638.864
29,271050,295.644
29,271100,246.895
29,271150,63.306
29,271200,186.022
29,271250,283.178
29,271300,-4.681
29,271350,18.347
29,271400,316.785
29,271450,248.818
29,271500,538.586
29,271550,84.084
29,271600,369.673
29,271650,843.538
29,271700,646.699
29,271750,155.503
29,271800,-12.048
29,271850,35.433
29,271900,372.699
29,271950,85.991
29,272000,226.741
29,272050,225.501
29,272100,59.5
29,272150,97.931
29,272200,76.406
29,272250,-35.841
29,272300,-43.324
29,272350,-0.303
29,272400,166.889
29,272450,123.555
29,272500,-11.076
29,272550,323.147
29,272600,311.164
29,272650,326.272
29,272700,204.506
29,272750,-0.031
29,272800,152.459
29,272850,-89.863
29,272900,140.417
29,272950,199.08
29,273000,74.186
29,273050,-131.612
29,273100,95.907
29,273150,394.964
29,273200,201.176
29,273250,71.28
29,273300,229.07
29,273350,296.758
29,273400,75.104
29,273450,166.972
29,273500,-5.918
29,273550,77.358
29,273600,-40.992
29,273650,72.723
29,273700,-131.012
29,273750,64.197
29,273800,0.022
29,273850,681.684
29,273900,-151.006
29,273950,153.944
29,274000,-140.381
29,274050,220.714
29,274100,355.424
29,274150,75.349
29,274200,373.743
29,274250,362.407
29,274300,287.21
29,274350,325.273
29,274400,-90.555
29,274450,125.263
29,274500,218.565
29,274550,145.512
29,274600,291.104
29,274650,195.15
29,274700,202.89
29,274750,661.551
29,274800,49.448
29,274850,-0.379
29,274900,399.994
29,274950,271.132
29,275000,57.8
29,275050,307.161
29,275100,198.034
29,275150,-147.835
29,275200,641.888
29,275250,572.918
29,275300,146.433
29,275350,251.867
29,275400,535.078
29,275450,127.955
29,275500,378.016
29,275550,847.032
29,275600,134.236
29,275650,33.81
29,275700,559.657
29,275750,97.584
29,275800,-47.381
29,275850,66.792
29,275900,-99.498
29,275950,202.878
